"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"200","GRANGER","ST","","9","5","5","175",18,"1/01","1998","F","Local",NA,12573682
"200","GRANT","AVE","","7","3","4","345",31,"1/01","","","Local",3,12572971
"200","GRAY","AVE","","5","3","3","320",27,"3/00","","O","Local",3,12580507
"200","GREEN","ST","","8","4","4","564",30,"12/99","1994","F","Local",6,12578078
"200","GREENWAY","AVE","","7","4","4","330",30,"1/01","","O","Local",3,12578355
"200","GREENWOOD","PL","","10","5","5","660",25,"11/00","2000","F","Local",6,12578169
"200","GRIFFITHS","ST","","6","4","3","500",27,"1/00","","F","Local",6,12580200
"200","GRUMBACH","AVE","","3","2","2","880",27,"12/00","1989","F","Local",6,12580129
"200","HAFFENDEN","RD","","6","3","4","360",27,"12/99","","","Local",NA,12577520
"200","HAMILTON","ST","","7","3","4","354",25,"3/00","","","Local",3,12573482
"200","HAMPTON","RD","","10","5","5","405",27,"11/00","2000","F","Local",6,12580503
"200","HANCOCK","DR","","7","3","4","345",NA,"1/01","","","Local",3,12571863
"200","HANCOCK","DR","","7","3","4","345",NA,"1/01","","","Local",3,12571866
"200","HANCOCK","DR","","5","3","3","366",32,"1/01","","","Local",NA,12571863
"200","HANCOCK","DR","","5","3","3","366",32,"1/01","","","Local",NA,12571866
"200","HARDING","PL","","6","3","4","350",25.5,"1/01","","O","Local",3,12576537
"200","HARDING","ST","","4","2","2","788",27,"12/00","","F","Local",6,12580668
"200","HARFORD","RD","","7","4","4","366",NA,"12/99","","O","Local",NA,12580711
"200","HARRISON","ST","","7","3","4","561",46,"2/00","1998","F","Local",3,12577654
"200","HARRISON","ST","","7","3","4","561",46,"2/00","1998","F","Local",3,12577657
"200","HARTSON","ST","","7","4","4","385",27,"12/99","","","Local",NA,12573021
"200","HARVARD","PL","","6","3","3","318",27,"12/99","","F","Local",6,12578687
"200","HARWOOD","AVE","","7","4","4","708",25,"1/01","","O","Local",3,12578888
"200","HASTINGS","PL","","5","3","3","340",25,"12/99","","F","Local",6,12580931
"200","HASTINGS","PL","","5","3","3","340",25,"12/99","","F","Local",6,13010346
"200","HAWLEY","AVE","","4","2","3","460",34,"1/01","1989","F","Local",6,12578059
"200","HAWTHORNE","ST","","4","2","3","310",NA,"1/01","","F","Local",6,12578185
"200","HAYDEN","AVE","","6","3","3","460",NA,"3/00","","","Local",NA,12572789
"200","HAYES","TER","","7","4","4","150",24,"1/01","","O","Local",3,12564403
"200","HAZELHURST","AVE","","7","3","4","537",27,"12/99","","O","Local",3,12581048
"200","HAZELWOOD","AVE","","7","4","3","990",27,"12/99","","O","Local",3,12578962
"200","HELEN","ST","","8","4","4","471",27,"12/00","","F","Local",6,12580351
"200","HENRY","ST","","7","3","4","300",27,"12/99","1993","F","Local",6,12577431
"200","HERALD","PL","","5","3","3","375",40,"1/01","1988","F","Local",6,12573948
"200","HERBERT","ST","","5","4","2","360",31.3,"1/00","1993","O","Local",3,12580162
"200","HERKIMER","ST","","7","3","4","282",29,"3/00","","","Local",NA,12572849
"200","HERRIMAN","ST","","7","4","3","477",28,"12/99","","","Local",3,12573035
"200","HIAWATHA","BLVD","E","5","3","3","411",47,"11/99","","F","MA",6,12575242
"200","HIAWATHA","BLVD","W","6","3","4","1550",45,"1/01","","F","MA",3,12575193
"200","HIAWATHA","BLVD","W","6","3","4","1550",45,"1/01","","F","MA",3,13018251
"200","HICKORY","ST","","4","2","2","202",27,"2/00","","F","Local",6,12577941
"200","HIER","AVE","","3","1","2","898",27,"12/00","","F","Local",6,12580117
"200","HIGHLAND","AVE","","6","3","4","675",30,"12/00","1991","F","Local",6,12580096
"200","HIGHLAND","ST","","7","3","4","342",27,"12/99","1991","F","Local",6,12580091
"200","HIGHRIDGE","DR","","7","3","4","408",21,"12/99","","","Local",6,13002122
"200","HILLSBORO","PKWY","","10","5","5","513",42,"12/99","","O","Local",3,13011030
"200","HILLSBORO","PKWY","","10","5","5","513",42,"12/99","","O","Local",3,12578905
"200","HILLSDALE","AVE","","7","3","4","816",27,"12/99","","O","Local",3,12580981
"200","HILLSIDE","ST","","7","3","4","318",27,"12/00","1993","F","Local",6,13001399
"200","HILLSIDE","ST","","7","3","4","318",27,"12/00","1993","F","Local",6,12580629
"200","HILLVIEW","AVE","","6","3","4","575",NA,"12/99","","F","Local",6,12572025
"200","HILLVIEW","AVE","","6","3","4","575",NA,"12/99","","F","Local",6,12572024
"200","HILTON","RD","","7","3","5","327",27,"1/01","","O","Local",3,12564382
"200","HIXSON","AVE","","8","4","4","260",NA,"3/00","1998","OF","Local",6,12580435
"200","HOEFLER","ST","","7","4","4","252",26,"12/99","","","Local",6,12573013
"200","HOEFLER","ST","","7","4","4","252",26,"12/99","","","Local",6,13020703
"200","HOLLAND","ST","","7","4","3","816",25,"3/00","","F","Local",NA,12573291
"200","HOLLAND","ST","","7","4","3","816",25,"3/00","","F","Local",NA,12573294
"200","HOLMES","ST","","6","3","4","333",25,"12/99","","","Local",NA,12576987
"200","HOMECROFT","RD","","9","5","5","870",28,"12/99","1997","O","Local",3,12581152
"200","HOOD","AVE","","10","5","5","1082",27,"11/00","2000","F","Local",6,12580571
"200","HOPE","AVE","","8","4","4","384",NA,"1/01","1990","","Local",3,12576814
"200","HOPPER","RD","","8","4","5","557",30.5,"12/99","1991","O","Local",3,12571704
"200","HOVEY","ST","","7","3","4","387",20,"1/01","1990","","Local",3,12573224
"200","HOWARD","ST","","4","2","3","385",24,"12/99","","F","Local",6,12578048
"200","HUBBELL","AVE","","5","3","4","429",33,"12/99","","","Local",3,12572990
"200","HUDSON","ST","","5","3","3","588",NA,"12/99","1983","F","Local",NA,12573220
"200","HUNT","AVE","","8","5","5","834",22.5,"11/99","","O","Local",3,12572132
"200","HUNTINGTON","RD","","5","2","3","380",27,"12/99","","","Local",3,12572294
"200","HUNTLEY","ST","","8","4","5","1081",25,"1/00","","O","Local",3,12580677
"200","HUNTLEY","ST","","8","4","5","1081",25,"1/00","","O","Local",3,12580673
"200","HURLBURT","RD","","6","3","4","381",27,"1/01","","F","Local",6,12578659
"200","HUTCHINSON","AVE","","8","4","4","293",28,"12/99","1991","O","Local",6,12571916
"200","HUTCHINSON","AVE","","8","4","4","293",28,"12/99","1991","O","Local",6,13011464
"200","ISABELLA","ST","","10","5","5","405",NA,"11/00","2000","F","Local",6,12575170
"200","JAMES","ST","","6","3","3","246",40,"1/01","1990","F","PA",6,12577846
"200","JAMESVILLE","AVE","","4","3","2","1575",18,"12/99"," 1998","","Local",6,12577493
"200","JANET","DR","","3","1","3","234",32,"12/99","","O","Local",3,12578532
"200","JASPER","ST","","8","4","4","1300",25,"12/00","1998","F","Local",6,12580122
"200","JEFFERSON","ST","E","8","4","4","372",48,"1/01","","F","CO",6,12577679
"200","JEFFERSON","ST","E","8","4","4","372",48,"1/01","","F","CO",6,12577684
"200","JEFFERSON","ST","W","4","2","2","532",36,"2/00","","F","CO",6,12573735
"200","JEFFERSON","ST","W","4","2","2","532",36,"2/00","","F","CO",6,12573738
"200","JEFFERSON","ST","W","4","2","2","532",36,"2/00","","F","CO",6,12573742
"200","JEROME","ST","","5","3","2","324",27,"12/99","","O","Local",3,12578479
"200","JOHN","ST","","5","3","3","477",34,"12/00","","OF","Local",6,12580066
"200","KELLOGG","ST","","6","4","2","880",25,"3/00","1993","F","Local",6,12573293
"200","KENNEDY","ST","E","6","4","2","516",32,"1/01","","F","Local",6,12577269
"200","KENNEDY","ST","E","6","4","2","516",32,"1/01","","F","Local",6,12577270
"200","KENNEDY","ST","W","7","4","4","880",30.5,"1/01","1996","F","Local",6,13028499
"200","KENNEDY","ST","W","7","4","4","880",30.5,"1/01","1996","F","Local",6,13028498
"200","KENNEDY","ST","W","7","4","4","880",30.5,"1/01","1996","F","Local",6,12577252
"200","KENNEDY","ST","W","7","4","4","880",30.5,"1/01","1996","F","Local",6,13028501
"200","KENNEDY","ST","W","7","4","4","880",30.5,"1/01","1996","F","Local",6,13028500
"200","KENSINGTON","PL","","6","4","2","890",27.5,"12/99","","F","Local",3,12577545
"200","KENSINGTON","RD","","6","3","3","405",24,"12/99","","F","Local",6,12577548
"200","KENWICK","DR","","7","3","4","591",25,"1/00","1989","O","Local",3,12580766
"200","KENWOOD","AVE","","8","4","4","400",25,"12/99","1989","O","Local",NA,12580579
"200","KENWOOD","AVE","","8","4","4","400",25,"12/99","1989","O","Local",NA,12580580
"200","KIMBER","AVE","","8","4","5","675",22.5,"12/99","","O","Local",3,12571735
"200","KING","ST","","5","3","2","460",27,"12/99","","F","Local",6,12573361
"200","KING","ST","","5","3","2","460",27,"12/99","","F","Local",6,12573360
"200","KINNE","ST","","6","3","4","350",27,"12/00","","O","Local",3,12580402
"200","KIRK","AVE","","7","4","4","880",27,"1/01","1996","F","Local",6,12577228
"200","KIRK PARK","DR","","5","3","3","336",16,"1/01","1992","","Local",3,12572143
"200","KLINE","ST","","9","5","5","306",27,"12/99","","F","Local",6,12580466
"200","KNAUL","ST","","5","3","3","312",27,"12/00","","F","Local",6,12580234
"200","KRAMER","DR","","8","4","5","411",25,"1/01","","O","Local",3,12571738
"200","LAFAYETTE","AVE","W","5","3","3","768",30,"1/01","","F","Local",3,12576807
"200","LAKEVIEW","AVE","","10","5","5","550",27,"11/00","2000","F","Local",6,12573497
"200","LANDON","AVE","","7","4","3","327",27,"1/01","1996","F","Local",6,12577232
"200","LATTER","DR","","8","4","4","717",25,"12/99","1995","O","Local",3,12576542
"200","LEMOYNE","AVE","","6","4","3","399",36,"3/00","","F","Local",3,12575219
"200","LENNOX","AVE","","6","3","3","342",29,"12/99","","O","Local",3,12578485
"200","LEON","ST","","7","3","4","940",22,"1/01","1998","F","Local",6,12577414
"200","LEWIS","ST","","6","3","3","285",30,"3/00","","","Local",3,12572853
"200","LEWISTON","DR","","8","4","5","388",24,"1/01","1998","","Local",NA,12577148
"200","LEXINGTON","AVE","","7","4","3","414",34,"1/01","1993","F","Local",6,12578214
"200","LILAC","ST","","4","2","2","807",24,"3/00","","F","Local",6,12575184
"200","LILLIAN","AVE","","8","4","4","375",25,"12/00","","O","Local",3,12581091
"200","LIME","ST","","10","5","5","293",27,"12/99","1999","","Local",6,12579001
"200","LINCOLN","AVE","","7","4","3","686",NA,"1/01","1994","F","Local",6,12573314
"200","LINCOLN","AVE","","7","4","3","686",NA,"1/01","1994","F","Local",6,12573321
"200","LINCOLN PARK","DR","","5","2","3","410",24,"1/01","","F","Local",6,12580326
"200","LINCOLN PARK","DR","","5","2","3","410",24,"1/01","","F","Local",6,12580322
"200","LISTMAN","AVE","","7","4","4","252",24,"12/00","1989","O","Local",3,13028354
"200","LISTMAN","AVE","","7","4","4","252",24,"12/00","1989","O","Local",3,13028353
"200","LOCKWOOD","RD","","7","3","4","1325",24,"12/99","1989","O","Local",3,12578677
"200","LODI","ST","","7","4","3","216",40,"12/99","1992","F","MA",6,12578246
"200","LODI","ST","","7","4","3","216",40,"12/99","1992","F","MA",6,12578247
"200","LOMA","AVE","","8","5","4","498",27,"12/99","","O","Local",3,12580611
"200","LOOMIS","AVE","","8","4","4","616",29,"12/99","","O","Local",3,12571938
"200","LOWELL","AVE","N","10","5","5","528",36,"11/00","2000","F","Local",6,12573471
"200","LOWELL","AVE","S","10","5","5","304",NA,"11/00","2000","F","Local",6,12573385
"200","LUDDINGTON","ST","","8","4","4","750",26,"12/99","","O","Local",3,12581138
"200","LUDDINGTON","ST","","8","4","4","750",26,"12/99","","O","Local",3,12581163
"200","LYDELL","ST","","6","3","4","282",NA,"12/99","","","Local",6,12573019
"200","LYNCH","AVE","","7","4","4","332",23,"12/99","1995","O","Local",6,12571913
"200","MADISON","ST","","5","2","3","369",48,"3/00","1983","F","Local",6,12577682
"200","MAGNOLIA","ST","","9","5","5","808",NA,"2/00","1997","F","Local",NA,12573427
"200","MAINS","AVE","","8","4","5","273",28,"1/01","1996","O","Local",3,13020787
"200","MAINS","AVE","","8","4","5","273",28,"1/01","1996","O","Local",3,12571768
"200","MAINS","AVE","","8","4","5","273",28,"1/01","1996","O","Local",3,12571761
"200","MAINS","AVE","","8","4","5","273",28,"1/01","1996","O","Local",3,13020786
"200","MALVERNE","DR","","8","5","4","587",27,"12/99","1997","O","Local",3,12580613
"200","MAPLE","ST","","6","3","3","290",27,"1/01","","F","Local",6,12578201
"200","MAPLEHURST","AVE","","8","4","5","740",NA,"1/00","1982","F","Local",6,12580669
"200","MAPLEWOOD","AVE","","5","3","3","680",29.5,"1/01","1991","O","Local",3,12564415
"200","MARCELLUS","ST","","5","3","2","400",35,"2/00","","F","Local",NA,12573634
"200","MARCELLUS","ST","W","8","5","5","330",NA,"2/00","1995","","Local",NA,13002356
"200","MARCELLUS","ST","W","8","5","5","330",NA,"2/00","1995","","Local",NA,13013143
"200","MARCELLUS","ST","W","8","5","5","330",NA,"2/00","1995","","Local",NA,12573426
"200","MARIPOSA","ST","","8","4","5","526",22,"12/99","1997","O","Local",3,12580922
"200","MARKLAND","AVE","","6","4","3","615",NA,"12/99","1990","","Local",3,12572919
"200","MARLBOROUGH","RD","","7","4","4","645",27,"12/00","1992","O","Local",3,12581043
"200","MARLETT","ST","","7","4","4","205",31,"12/99","","O","Local",3,12571783
"200","MARSHALL","ST","","6","3","3","615",35.5,"12/99","1993","F","Local",6,12578103
"200","MARSHALL","ST","","6","3","3","615",35.5,"12/99","1993","F","Local",6,12578099
"200","MARTIN","ST","","5","3","3","792",30,"12/99","","O","Local",3,12580592
"200","MARY","ST","","5","2","4","462",34,"1/00","1986","F","Local",6,12580052
"200","MARY","ST","","5","2","4","462",34,"1/00","1986","F","Local",6,12580048
"200","MARY","ST","","5","2","4","462",34,"1/00","1986","F","Local",6,12580144
"200","MASSENA","ST","","8","4","5","330",33,"1/01","1998","","Local",3,12573285
"200","MATHER","ST","","6","3","3","825",27,"12/99","1992","F","Local",6,12578299
"200","MAY","AVE","","4","2","2","422",26,"1/01","","F","Local",6,12572046
"200","MCALLISTER","AVE","","4","2","4","288",NA,"1/01","","","Local",NA,12576878
"200","MCBRIDE","ST","N","5","2","3","405",NA,"12/99","","F","Local",6,12577934
"200","MCBRIDE","ST","S","7","3","4","321",NA,"3/00","","F","CO",6,12577715
"200","MCKINLEY","AVE","","3","2","2","540",NA,"1/01","","F","Local",6,12576889
"200","MCLENNAN","AVE","","8","4","4","930",28,"1/01","1996","F","Local",6,12577227
"200","MEADOWBROOK","DR","","6","3","3","387",40,"1/01","","O","Local",6,13002083
"200","MEADOWBROOK","DR","","6","3","3","387",40,"1/01","","O","Local",6,12577518
"200","MELBOURNE","AVE","","7","4","4","650",30,"1/01","1992","O","Local",3,12578895
"200","MELROSE","AVE","","9","5","5","410",25,"12/99","","F","Local",6,12580930
"200","MELROSE","AVE","","9","5","5","410",25,"12/99","","F","Local",6,12580437
"200","MENLO","DR","","4","2","2","381",27,"1/01","","F","Local",6,12576757
"200","MERRILL","ST","","6","3","3","435",24,"12/99","","O","Local",NA,12580698
"200","MERRIMAN","AVE","","6","4","2","470",25,"3/00","1993","F","Local",NA,12573290
"200","MERRIMAN","AVE","","6","4","2","470",25,"3/00","1993","F","Local",NA,12573287
"200","MERTENS","AVE","","7","3","4","312",27,"12/00","1997","O","Local",3,12580301
"200","MIDLAND","AVE","","6","3","3","519",34,"1/01","1996","F","MA",6,12573346
"200","MIDLER","AVE","N","6","3","3","1000",36,"12/00","","O","MA",6,12581113
"200","MIDLER","AVE","S","8","4","5","820",34,"12/99","1994","F","MA",6,12580994
"200","MILDRED","AVE","","8","4","4","1080",25,"12/99","1987","F","Local",6,13012323
"200","MILES","AVE","","5","2","3","591",36,"12/99","","F","Local",6,12578478
"200","MILFORD","DR","E","7","3","4","495",NA,"12/00","","O","Local",3,12581241
"200","MILFORD","DR","E","7","3","4","495",NA,"12/00","","O","Local",3,13012247
"200","MILFORD","DR","E","7","3","4","495",NA,"12/00","","O","Local",3,13012243
"200","MILFORD","DR","W","7","3","4","520",NA,"12/00","","O","Local",3,12581237
"200","MILFORD","DR","W","7","3","4","520",NA,"12/00","","O","Local",3,13012244
"200","MILFORD","DR","W","7","3","4","520",NA,"12/00","","O","Local",3,13012245
"200","MILNOR","AVE","","7","3","4","",NA,"1/01","","O","Local",3,12578887
"200","MILTON","AVE","","6","3","3","",35,"1/01","","F","Local",6,12572737
"200","MITCHELL","AVE","","8","4","5","874",30,"12/99","1995","O","Local",3,12571809
"200","MONTANA","ST","","8","4","5","320",30,"12/99","","O","Local",3,12578493
"200","MONTGOMERY","ST","","6","3","3","",30,"3/00","","F","CO",NA,12577696
"200","MONTICELLO","DR","N","6","3","4","846",27.5,"1/01","1995","O","Local",3,12576626
"200","MONTICELLO","DR","S","7","3","4","",26.5,"1/01","","O","Local",3,12576557
"200","MOONEY","AVE","","6","3","4","",NA,"12/00","","O","Local",3,12580425
"200","MOORE","AVE","","8","4","4","",25,"12/99","1997","F","Local",NA,13002074
"200","MOORE","AVE","","8","4","4","",25,"12/99","1997","F","Local",NA,12576900
"200","MORTON","ST","","8","4","4","225",25,"3/00","1995","","Local",3,12572771
"200","MOUNTAINVIEW","AVE","","7","3","4","3423",27,"12/99","","O","Local",3,12578956
"200","MYRTLE","ST","","7","3","4","450",15,"1/01","","","Local",6,12572708
"200","NEW","ST","","7","3","4","",33,"1/01","","F","Local",NA,12577387
"200","NEWELL","ST","W","6","3","4","841",25,"2/00","1996","F","Local",6,12576804
"200","NEWELL","ST","W","6","3","4","841",25,"2/00","1996","F","Local",6,12576800
"200","NIAGARA","ST","","7","4","3","375",26,"2/00","","","Local",6,12573633
"200","NICHOLS","AVE","","7","4","4","1100",25,"12/00","1988","O","Local",3,12580995
"200","NIVEN","ST","","7","3","4","810",30,"12/99","1992","O","Local",3,12578773
"200","NORTH","AVE","","7","4","4","",NA,"12/99","1988","O","Local",3,13018681
"200","NORTH","AVE","","7","4","4","",NA,"12/99","1988","O","Local",3,12581037
"200","NORTHCLIFFE","RD","","5","2","3","",NA,"12/00","","O","Local",3,12581009
"200","NORTON","AVE","","7","4","4","",NA,"12/00","","O","Local",3,12581046
"200","NORWOOD","AVE","","7","4","4","1040",26,"12/00","1987","O","Local",3,12581099
"200","NOTTINGHAM","RD","","10","5","5","537",29,"12/99","1999","?","MA",3,12578409
"200","OAK","ST","","7","4","4","367",30,"12/99","1990","F","CO",6,12578282
"200","OAK","ST","","7","4","4","367",30,"12/99","1990","F","CO",6,12578287
"200","OAK","ST","","7","4","4","367",30,"12/99","1990","F","CO",6,12578281
"200","OAKWOOD","AVE","","7","4","4","610",35,"1/01","1993","F","Local",6,12577394
"200","ONEIDA","ST","","10","5","5","458",30,"3/00","1999","F","Local",NA,12573673
"200","ONEIDA","ST","","10","5","5","458",30,"3/00","1999","F","Local",NA,13029619
"200","ONONDAGA","AVE","","5","3","2","600",30,"12/99","","F","MA",6,12573149
"200","ONONDAGA","AVE","","5","3","2","600",30,"12/99","","F","MA",6,13002132
"200","ONONDAGA","ST","E","10","5","5","792",33,"1/01","","F","Local",6,12577681
"200","ONONDAGA","ST","W","8","4","5","550",58,"1/01","1998","F","MA",6,13002402
"200","ONTARIO","ST","","6","3","4","",NA,"1/01","1990","F","Local",3,12573588
"200","ORLANDO","AVE","","8","5","5","365",28.5,"12/99","1995","O","Local",3,12576624
"200","OSTRANDER","AVE","W","6","3","4","",24,"1/01","","F","Local",6,12576734
"200","OSTROM","AVE","","4","1","4","422",28,"1/01","","F","Local",6,12578126
"200","OSWEGO","ST","","4","2","2","",NA,"2/00","","F","Local",6,12573619
"200","OTISCO","ST","","5","3","2","",30,"2/00","1991","F","Local",NA,12573632
"200","OTISCO","ST","","5","3","2","",30,"2/00","1991","F","Local",NA,13017647
"200","OXFORD","ST","","7","4","4","",25,"1/01","","","Local",6,12573330
"200","PACIFIC","AVE","","8","4","5","265",21,"1/01","1995","O","Local",3,12576685
"200","PALMER","AVE","","4","2","2","",NA,"1/01","1983","F","Local",6,12573169
"200","PARK","AVE","","10","5","5","",34,"3/00","1997","F","Local",6,12573785
"200","PARK","ST","","8","5","4","2750",30,"12/99","1995","F","CO",6,12580339
"200","PARKWAY","DR","","6","3","5","",25,"12/99","1989","F","Local",NA,12572055
"200","PARRISH","LN","","8","3","5","656",28,"1/01","1991","O","Local",3,12564398
"200","PATTISON","ST","","8","4","4","",27,"12/99","1995","F","Local",6,13006030
"200","PAUL","AVE","","8","4","4","725",25,"12/99","1998","F","Local",6,12580518
"200","PEAT","ST","","8","4","4","",36,"1/01","1989","O","Local",3,12578800
"200","PHARIS","ST","","10","5","5","605",30,"12/99","1999","","Local",3,12572855
"200","PINE","ST","","8","4","4","305",30,"1/01","1998","F","Local",6,12578159
"200","PLEASANT","AVE","W","7","4","4","495",27,"1/01","1996","F","Local",6,12576801
"200","PLEASANTVIEW","AVE","","6","3","4","",27,"12/00","1993","O","Local",3,12580765
"200","PLUM","ST","","9","5","5","360",30,"1/01","1987","F","Local",4,12573868
"200","PLYMOUTH","DR","","8","4","4","",23,"12/99","1997","O","Local",3,12581223
"200","PLYMOUTH","DR","","8","4","4","",23,"12/99","1997","O","Local",3,12581224
"200","PLYMOUTH","DR","","8","4","4","",23,"12/99","1997","O","Local",3,13012210
"200","POLK","ST","","9","5","5","",28,"12/99","1997","O","Local",3,12579026
"200","POND","ST","","10","5","5","257",30,"12/99","1999","F","CO",3,12575186
"200","PRIMROSE","AVE","","7","4","3","612",29,"1/01","","O","Local",3,12576736
"200","PROSPECT","AVE","","5","2","3","",44,"2/00","1983","F","Local",6,12577954
"200","PULASKI","ST","","8","4","5","",36,"1/01","1994","","Local",NA,12574997
"200","PUTNAM","ST","","5","4","2","700",30,"12/99","","F","Local",6,12573076
"200","RANDOLPH","ST","","7","4","4","440",23,"1/01","","O","Local",3,12576632
"200","RAYNOR","AVE","E","5","4","2","925",36,"12/99","","F","Local",6,12577354
"200","RAYNOR","AVE","E","5","4","2","925",36,"12/99","","F","Local",6,13012979
"200","REED","AVE","","6","3","4","",25,"12/99","1990","","Local",3,12572897
"200","RICH","ST","","3","1","3","911",28,"12/99","1983","F","Local",6,12573265
"200","RIDER","AVE","","6","3","4","",24,"12/99","1990","","Local",3,12572900
"200","RIDGEWOOD","DR","","7","3","4","",23,"12/00","1997","O","Local",3,12581269
"200","RIDGEWOOD","DR","","7","3","4","",23,"12/00","1997","O","Local",3,12581271
"200","RIDGEWOOD","DR","","7","3","4","",23,"12/00","1997","O","Local",3,12581274
"200","RIGI","AVE","","7","3","4","",NA,"12/99","","O","Local",3,12581116
"200","RILL","AVE","","7","4","4","257",23.5,"1/01","","O","Local",3,12576706
"200","RIVERDALE","DR","","6","3","4","1038",27,"1/01","","O","Local",3,12571737
"200","RIVOLI","AVE","","7","3","4","",NA,"1/00","1993","O","Local",3,12580787
"200","RIVOLI","AVE","","7","3","4","",NA,"1/00","1993","O","Local",3,12580781
"200","ROBERTS","AVE","","5","3","2","660",33.5,"1/01","","F","Local",6,12572978
"200","ROBINSON","ST","","5","2","3","",30,"10/99","1989","F","Local",6,12580367
"200","ROBINSON","ST","","5","2","3","",30,"10/99","1989","F","Local",6,12580364
"200","ROCKLAND","AVE","","8","4","4","680",20,"1/01","1998","","Local",3,12572126
"200","ROE","AVE","","5","2","4","",24,"12/99","1989","","Local",3,12576991
"200","ROOSEVELT","AVE","","8","3","5","695",25,"1/01","1998","F","Local",6,12578477
"200","ROSEMONT","DR","","10","5","5","295",24,"11/00","2000","O","Local",3,12576506
"200","ROWLAND","ST","","7","4","4","1800",32,"12/99","","","Local",3,12573058
"200","ROXBURY","RD","","8","4","5","",21,"12/99","","O","Local",3,13012248
"200","ROXBURY","RD","","8","4","5","",21,"12/99","","O","Local",3,13012242
"200","ROXBURY","RD","","8","4","5","",21,"12/99","","O","Local",3,13012249
"200","ROXBURY","RD","","8","4","5","",21,"12/99","","O","Local",3,12581239
"200","RUGBY","RD","","6","3","3","450",24,"12/00","1983","F","Local",6,12580509
"200","SABINE","ST","","9","5","5","820",27,"1/01","1998","F","Local",6,12573103
"200","SABINE","ST","","9","5","5","820",27,"1/01","1998","F","Local",6,12573276
"200","SACKETT","ST","","7","4","3","823",27,"1/01","1996","","Local",6,12573529
"200","SALINA","ST","N","7","4","3","2300",60,"1/01","1989","F","MA",6,12577851
"200","SALINA","ST","S","7","4","3","",56,"1/01","1988","F","Local",6,12573752
"200","SALT SPRINGS","RD","","7","3","4","",25,"12/99","1990","F","MA",6,12578732
"200","SAND","ST","","2","1","2","260",20,"11/00","","","Local",6,12573788
"200","SCHOOL","ST","","7","4","3","",NA,"1/01","1994","","Local",3,12572844
"200","SCHOOL","ST","","7","4","3","",NA,"1/01","1994","","Local",3,12572876
"200","SCHUYLER","ST","","5","2","3","312",27,"1/01","","F","Local",3,12573473
"200","SCOTT","AVE","","5","2","3","1327",27.5,"12/99","","F","Local",6,12578563
"200","SCOTT","AVE","","5","2","3","1327",27.5,"12/99","","F","Local",6,13013250
"200","SCOTTHOLM","BLVD","","8","4","4","",30,"12/99","1997","F","Local",6,13010999
"200","SCOTTHOLM","BLVD","","8","4","4","",30,"12/99","1997","F","Local",6,12578726
"200","SCOTTHOLM","TER","","10","5","5","1575",27,"11/99","1999","F","Local",6,12578695
"200","SCOVILLE","AVE","","7","4","4","",28,"12/00","1988","O","Local",3,12580263
"200","SEARLWYN","RD","","7","3","4","349",22,"1/01","","O","Local",3,12564419
"200","SEDGWICK","DR","","9","5","4","515",40,"12/00","1983","F","Local",4,13010279
"200","SEDGWICK","DR","","9","5","4","515",40,"12/00","1983","F","Local",4,12580361
"200","SEDGWICK","DR","","9","5","4","515",40,"12/00","1983","F","Local",4,12580359
"200","SEDGWICK","ST","","4","2","3","",30,"10/99","","F","Local",4,12580328
"200","SENECA","DR","","6","3","3","894",23.5,"1/01","1991","O","Local",3,12576620
"200","SENECA","ST","","6","3","3","850",28,"2/00","1990","","Local",3,12573615
"200","SEVENTH NORTH","ST","","5","3","3","2587.2",31,"12/99","1993","","MA",6,12580576
"200","SEVENTH NORTH","ST","","5","3","3","2587.2",31,"12/99","1993","","MA",6,12575551
"200","SEWARD","ST","","10","5","5","532",27,"12/99","1999","F","Local",6,12580076
"200","SEYMOUR","ST","","6","3","3","4224",30,"3/00","1991","F","CO",6,12573641
"200","SEYMOUR","ST","","6","3","3","4224",30,"3/00","1991","F","CO",6,13009781
"200","SEYMOUR","ST","","6","3","3","4224",30,"3/00","1991","F","CO",6,12573646
"200","SHERBOURNE","RD","","5","3","2","561",28,"12/99","1992","O","Local",3,12578457
"200","SHERWOOD","AVE","","4","1","3","",24,"1/01","","F","Local",6,12578340
"200","SHIRLEY","DR","","8","4","5","290",26.5,"12/99","","O","Local",3,12571940
"200","SHONNARD","ST","","6","4","3","1868",34,"1/01","1992","F","CO",6,12573600
"200","SHONNARD","ST","","6","4","3","1868",34,"1/01","1992","F","CO",6,12573597
"200","SHOTWELL","PARK","","8","4","4","1060",45.5,"12/00","1998","F","Local",6,12580928
"200","SHOTWELL","PARK","","8","4","4","1060",45.5,"12/00","1998","F","Local",6,13010337
"200","SHOTWELL","PARK","","8","4","4","1060",45.5,"12/00","1998","F","Local",6,13010338
"200","SHUART","AVE","","7","4","3","",26,"12/99","","F","Local",6,12580336
"200","SHUART","AVE","","7","4","3","",26,"12/99","","F","Local",6,12580376
"200","SIDNEY","ST","","4","2","4","330",29,"12/00","","O","Local",3,12580439
"200","SLOCUM","AVE","","5","3","2","",34,"3/00","","F","Local",6,12573305
"200","SMITH","RD","","7","4","4","416",26,"12/99","","O","Local",3,12571746
"200","SMITH","ST","","5","3","5","",NA,"12/99","","O","Local",3,12579013
