"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"100","PARKWAY","DR","",5,3,3,972,25,"4/14","2008","F","Local","6",12572122
"100","PARRISH","LN","",5,3,1,345,28,"6/15","1991","O","Local","3",12564395
"100","PASTIME","DR","",6,2,5,475,25,"4/15","2002","O","Local","3",12575279
"100","PATTISON","ST","",6,4,2,312,27,"4/14","1995","F","Local","6",12580365
"100","PATTISON","ST","",6,4,2,312,27,"4/14","1995","F","Local","6",12580334
"100","PAUL","AVE","",5,2,3,990,25,"4/14","1998","F","Local","6",12580520
"100","PEAT","ST","",6,3,3,363,36,"4/15","1989","O","Local","3",12578786
"100","PEAT","ST","",6,3,3,363,36,"4/15","1989","O","Local","3",12578784
"100","PECK","AVE","",5,2,4,1320,25,"4/14","","F","Local","6",12580519
"100","PENNSYLVANIA","AVE","",4,3,3,528,16,"4/14","1989","O","Local","3",12575502
"100","PERSHING","AVE","",6,3,4,370,28,"4/15","1998","F","Local","6",13012410
"100","PERSHING","AVE","",6,3,4,370,28,"4/15","1998","F","Local","6",12580633
"100","PETERS","ST","",8,4,5,686,33,"4/15","2002","O","Local","3",12580055
"100","PHARIS","ST","",6,3,3,568,30,"6/14","","O","Local","3",12572850
"100","PHELPS","PL","",6,3,5,242,32,"6/15","1995","O","Local","3",12576559
"100","PHILLIPS","RD","",4,2,3,474,31,"5/14","","O","Local","3",12578939
"100","PIERCE","ST","",6,3,3,487,22,"4/15","1995","O","Local","3",12576704
"100","PINE","ST","",7,3,4,315,30,"5/15","1998","F","Local","6",12578256
"100","PINE","ST","",7,3,4,315,30,"5/15","1998","F","Local","6",12578251
"100","PLEASANT","AVE","E",3,3,1,137,25,"6/15","1996","F","Local","6",12576845
"100","PLEASANT","AVE","W",5,3,2,990,27,"6/15","1996","F","Local","6",12576840
"100","PLEASANTVIEW","AVE","",6,3,3,333,27,"4/15","1993","O","Local","3",12580480
"100","PLUM","ST","",5,2,3,681,30,"4/15","1999","F","Local","6",12573784
"100","PLUM","ST","",5,2,3,681,30,"4/15","1999","F","Local","6",12573776
"100","PLUM","ST","",5,2,3,681,30,"4/15","1999","F","Local","6",12573775
"100","PLUM","ST","",5,2,3,681,30,"4/15","1999","F","Local","6",13010443
"100","PLYMOUTH","DR","",5,2,3,840,23,"4/14","1989","O","Local","3",12581231
"100","POLK","ST","",7,3,4,955,28,"5/14","1997","O","Local","3",12579022
"100","POND","LN","",6,3,4,422,21,"4/15","","O","Local","6",12580151
"100","POND","ST","",8,4,5,312,30,"4/14","1999","F","CO","6",12575185
"100","PROSPECT","AVE","",9,5,5,312,44,"4/14","2011","F","Local","6",12577953
"100","PULASKI","ST","",7,4,4,480,36,"4/15","1994","F","Local","6",12574996
"100","PUTNAM","ST","",6,4,2,807,30,"3/15","2002","F","Local","6",12573243
"100","PUTNAM","ST","",6,4,2,807,30,"3/15","2002","F","Local","6",12573079
"100","RADCLIFFE","RD","",7,3,4,156,24,"6/15","","O","Local","3",12579584
"100","RAMSEY","AVE","",5,2,2,683,31,"6/15","2004","O","Local","3",12578565
"100","RAMSEY","AVE","",5,2,2,683,31,"6/15","2004","O","Local","3",13011005
"100","RANDALL","AVE","",3,3,1,792,26,"6/14","","F","Local","6",12572117
"100","RANN","AVE","",6,3,5,264,NA,"6/14","1990","O","Local","3",12572837
"100","RAYMOND","AVE","",6,3,4,440,27,"4/15","","O","Local","3",12572082
"100","RAYNOR","AVE","E",6,4,2,276,NA,"5/14","","F","Local","6",12577345
"100","REDFIELD","PL","",4,3,1,635,24,"4/14","","F","Local","6",12577624
"100","REED","AVE","",5,4,2,1030,25,"4/14","1990","O","Local","3",12572914
"100","REMINGTON","AVE","",7,4,4,1637,27,"6/15","2006","O","Local","3",12576952
"100","RICH","ST","",9,5,5,504,28,"10/13","2012","F","Local","6",12573272
"100","RICH","ST","",9,5,5,504,28,"10/13","2012","F","Local","6",12573271
"100","RICHARD","RD","",7,3,5,528,25,"3/15","2004","O","Local","3",12572175
"100","RICHARDSON","AVE","",6,3,3,559,27,"6/14","","O","Local","3",12572096
"100","RICHFIELD","AVE","",5,3,2,1137,28,"6/15","1995","O","Local","3",12564409
"100","RIDER","AVE","",5,3,3,1005,24,"3/15","1990","O","Local","3",12572924
"100","RIDGEWAY","AVE","",6,3,4,1293,27,"5/14","2001","O","Local","3",12578832
"100","RIDGEWOOD","DR","",6,3,4,985,23,"4/14","","O","Local","3",12581284
"100","RIDGEWOOD","DR","",6,3,4,985,23,"4/14","","O","Local","3",12581283
"100","RIGI","AVE","",4,2,2,1250,24,"4/14","1989","F","Local","6",12581109
"100","RILL","AVE","",6,4,2,275,24,"4/15","","O","Local","3",12576707
"100","RIVERDALE","DR","",8,3,5,388,27,"4/15","2004","O","Local","3",12571740
"100","RIVOLI","AVE","",6,2,4,280,NA,"4/14","2005","O","Local","3",12580778
"100","ROBERT","DR","",4,2,3,500,24,"3/15","2004","O","Local","3",12577498
"100","ROBERTS","AVE","",5,2,3,495,34,"4/14","2001","F","Local","6",12572988
"100","ROBERTS","AVE","",5,2,3,495,34,"4/14","2001","F","Local","6",12572986
"100","ROBINEAU","RD","",4,2,3,1092,28,"4/14","2002","F","Local","6",12572948
"100","ROBINEAU","RD","",4,2,3,1092,28,"4/14","2002","F","Local","6",12572944
"100","ROBINSON","ST","",4,2,3,588,30,"4/14","2002","F","Local","6",12580363
"100","ROBINSON","ST","",4,2,3,588,30,"4/14","2002","F","Local","6",13001361
"100","ROCKFORD","DR","",6,3,4,297,25,"5/14","2001","O","Local","3",12578657
"100","ROCKLAND","AVE","",6,4,2,350,20,"3/15","1998","O","Local","3",12572146
"100","ROCKWOOD","PL","",6,2,5,402,28,"4/14","","O","Local","3",12571633
"100","ROCKWOOD","PL","",6,2,5,402,28,"4/14","","O","Local","3",13002124
"100","ROCKWOOD","RD","",7,3,5,441,28,"4/14","2002","O","Local","3",12571629
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",13028621
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",13017661
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",12576895
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",13017662
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",13028622
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",12576893
"100","RONEY","LN","",4,2,2,739,24,"5/14","","F","Local","4",12576894
"100","RONEY","RD","",6,3,4,492,25,"6/15","1991","O","Local","3",12576610
"100","ROOSEVELT","AVE","",3,2,4,495,25,"6/15","2004","F","Local","6",12578484
"100","ROSE","AVE","",3,2,1,528,20,"5/14","1981","F","Local","6",12577364
"100","ROSEMONT","DR","",7,3,5,405,24,"5/14","2000","O","Local","3",12576508
"100","ROSEWOOD","ST","",7,4,4,345,33,"4/14","","O","Local","3",12580072
"100","ROSEWOOD","ST","",7,4,4,345,33,"4/14","","O","Local","3",12580071
"100","ROSS","PARK","",4,2,2,1800,32,"4/14","1997","F","Local","6",12580574
"100","ROWLAND","ST","",7,4,4,273,32,"4/14","","O","Local","3",12573073
"100","ROXBURY","RD","",3,2,1,702,21,"4/14","","O","Local","3",12581235
"100","ROXBURY","RD","",3,2,1,702,21,"4/14","","O","Local","3",13012246
"100","ROYCROFT","RD","",8,4,4,211,NA,"12/96","","O","Local","3",12579586
"100","RUGBY","RD","",7,4,4,936,24,"4/14","2001","F","Local","6",12580513
"100","RUSKIN","AVE","",6,2,4,845,28,"3/15","2002","F","Local","6",12573146
"100","RUTH","AVE","",7,3,3,1003,16,"3/15","2002","O","Local","3",12576979
"100","SABINE","ST","",5,3,2,730,27,"3/15","1998","F","Local","6",12573288
"100","SABINE","ST","",5,3,2,730,27,"3/15","1998","F","Local","6",12573284
"100","SACKETT","ST","",6,3,3,333,24,"4/15","","F","Local","6",12573524
"100","SAILE","ST","",5,2,4,280,26,"4/14","2001","O","Local","3",12580275
"100","SALINA","ST","N",5,3,2,366,60,"4/14","1989","F","MA","6",12573893
"100","SALINA","ST","N",5,3,2,366,60,"4/14","1989","F","MA","6",12577845
"100","SALINA","ST","S",5,3,3,456,56,"4/14","1988","F","Local","6",12573891
"100","SALINA","ST","S",5,3,3,456,56,"4/14","1988","F","Local","6",12573887
"100","SALISBURY","RD","",7,4,4,1550,29,"4/15","1996","O","CO","3",12572689
"100","SALT","ST","",5,2,3,792,21,"4/14","1990","F","Local","6",12573974
"100","SALT SPRINGS","RD","",8,4,4,223,25,"6/15","2010","F","MA","6",12578701
"100","SAND","ST","",5,2,3,415,20,"4/14","1996","F","Local","6",12573786
"100","SARAH LOGUEN","ST","",6,3,3,500,36,"4/14","","F","Local","6",12577747
"100","SCHILLER","AVE","",4,2,1,742,24,"5/15","","O","Local","3",12580282
"100","SCHNEIDER","ST","",4,2,2,581,16,"4/14","1987","F","Local","6",12580099
"100","SCHOECK","AVE","",6,2,4,514,30,"4/14","2001","O","Local","3",12580471
"100","SCHULER","ST","",7,3,4,586,29,"4/15","2004","O","Local","3",12580381
"100","SCOTT","AVE","",7,4,4,510,28,"6/15","2002","F","Local","6",13011000
"100","SCOTT","AVE","",7,4,4,510,28,"6/15","2002","F","Local","6",12578729
"100","SCOTT","AVE","",7,4,4,510,28,"6/15","2002","F","Local","6",12578725
"100","SCOTTHOLM","BLVD","",6,3,3,414,30,"6/15","1997","F","Local","6",13012520
"100","SCOTTHOLM","BLVD","",6,3,3,414,30,"6/15","1997","F","Local","6",13010998
"100","SCOTTHOLM","BLVD","",6,3,3,414,30,"6/15","1997","F","Local","6",13010997
"100","SCOTTHOLM","TER","",3,2,2,735,27,"5/14","1999","F","Local","6",13010996
"100","SCOVILLE","AVE","",6,3,4,309,28,"5/15","1992","O","Local","6",12580257
"100","SEARLWYN","RD","",7,3,5,1046,22,"6/15","","O","Local","3",12564412
"100","SEDGWICK","DR","",7,3,4,550,40,"5/15","","F","Local","6",12580358
"100","SEDGWICK","DR","",7,3,4,550,40,"5/15","","F","Local","6",13010277
"100","SEDGWICK","RD","",6,3,4,612,31,"5/15","2000","F","Local","3",13010290
"100","SEDGWICK","RD","",6,3,4,612,31,"5/15","2000","F","Local","3",12580455
"100","SEDGWICK","ST","",8,4,4,588,30,"4/15","2004","F","Local","4",12580332
"100","SEDGWICK","ST","",8,4,4,588,30,"4/15","2004","F","Local","4",12580330
"100","SEELEY","AVE","",6,3,2,761,24,"5/14","2000","O","Local","3",12576578
"100","SENECA","DR","",4,3,2,428,24,"6/15","1987","O","Local","3",12576645
"100","SENECA","PL","",7,3,4,200,12,"4/15","1991","O","Local","3",12571728
"100","SENECA","ST","",3,1,2,315,28,"4/15","1998","F","Local","6",12573616
"100","SEVENTH NORTH","ST","",4,2,2,723,31,"4/15","2001","F","MA","6",12580568
"100","SEVENTH NORTH","ST","",4,2,2,723,31,"4/15","2001","F","MA","6",12580577
"100","SEWARD","ST","",6,3,4,385,27,"4/14","1999","F","Local","6",12580027
"100","SEYMOUR","ST","",4,3,1,NA,30,"4/14","1991","F","Local","6",12573649
"100","SEYMOUR","ST","",4,3,1,NA,30,"4/14","1991","F","Local","6",12573670
"100","SHARON","DR","",7,3,5,528,24,"4/14","2002","O","Local","3",12572263
"100","SHELBOURNE","PL","",8,4,5,211,24,"3/14","","O","Local","3",12572050
"100","SHELDON","AVE","",6,3,4,507,26,"6/15","","O","Local","3",12576716
"100","SHERBOURNE","RD","",6,2,4,459,28,"6/15","2004","O","Local","3",12578456
"100","SHERIDAN","DR","",6,3,3,422,17,"4/14","1990","O","Local","3",12573292
"100","SHERIDAN","PL","",5,3,4,317,27,"4/14","","O","Local","3",12581121
"100","SHERWOOD","AVE","",4,2,4,708,24,"4/14","2002","F","Local","6",12578335
"100","SHIRLEY","DR","",7,3,4,255,26,"6/14","","O","Local","3",12571950
"100","SHIRLEY","RD","",5,3,4,883,28,"5/14","1992","O","Local","3",12578551
"100","SHONNARD","ST","",8,5,4,684,34,"4/14","2011","F","CO","6",12573640
"100","SHOTWELL","PARK","",8,3,4,1363,46,"9/14","2002","F","Local","6",12581000
"100","SHOTWELL","PARK","",8,3,4,1363,46,"9/14","2002","F","Local","6",13010341
"100","SHOTWELL","PARK","",8,3,4,1363,46,"9/14","2002","F","Local","6",13010342
"100","SHUART","AVE","",5,4,2,280,26,"4/14","","F","Local","6",12580333
"100","SIDMAN","AVE","",5,2,4,211,NA,"6/14","1994","O","Local","3",12574838
"100","SIDNEY","ST","",6,3,4,330,29,"4/14","2001","O","Local","3",12580246
"100","SIZER","ST","",6,3,3,148,31,"5/14","","O","Local","3",12577427
"100","SLAYTON","AVE","",6,3,3,665,27,"5/14","2003","O","Local","3",12576712
"100","SLOCUM","AVE","",5,3,2,432,34,"4/14","2002","F","Local","6",12573599
"100","SMILEY","DR","",6,2,4,152,28,"6/15","","O","Local","3",12576591
"100","SMITH","LN","",4,3,1,950,34,"3/15","","F","Local","6",12576968
"100","SMITH","LN","",4,3,1,950,34,"3/15","","F","Local","6",12576896
"100","SMITH","LN","",4,3,1,950,34,"3/15","","F","Local","6",13028620
"100","SMITH","LN","",4,3,1,950,34,"3/15","","F","Local","6",12576897
"100","SMITH","RD","",7,4,4,481,26,"4/15","","O","Local","3",12571747
"100","SMITH","ST","",6,3,4,411,29,"5/14","1989","O","Local","3",12579009
"100","SNELL","TER","",4,2,4,267,31,"6/15","","O","Local","3",12576563
"100","SOLAR","ST","",8,3,5,788,30,"4/15","1981","F","Local","6",12573932
"100","SOLAR","ST","",8,3,5,788,30,"4/15","1981","F","Local","6",13001270
"100","SOMERSET","RD","",5,3,5,627,26,"5/14","2000","O","Local","3",12578448
"100","SOUTH","AVE","",10,5,5,795,42,"4/14","2014","F","CO","6",12573344
"100","SPAULDING","AVE","",6,3,3,899,28,"6/15","1991","O","Local","3",13028586
"100","SPAULDING","AVE","",6,3,3,899,28,"6/15","1991","O","Local","3",12564368
"100","SPENCER","ST","",7,4,5,594,36,"4/14","1989","F","Local","6",12575097
"100","SPENCER","ST","",7,4,5,594,36,"4/14","1989","F","Local","6",13001177
"100","SPENCER","ST","",7,4,5,594,36,"4/14","1989","F","Local","6",12575096
"100","SPRING","LN","",5,2,3,200,20,"4/15","","O","Local","3",12580150
"100","SPRING","ST","",5,3,3,741,28,"4/14","1993","O","Local","3",12580177
"100","SPRINGBROOK","AVE","",4,2,4,112,24,"6/15","","O","Local","3",12576652
"100","SPRINGFIELD","RD","",6,3,4,693,35,"6/15","2004","O","MA","3",12578947
"100","SPRINGFIELD","RD","",6,3,4,693,35,"6/15","2004","O","MA","3",13011146
"100","ST ANNE","DR","",6,2,4,645,NA,"4/14","","O","Local","3",12580909
"100","ST LOUIS","AVE","",5,3,3,943,27,"6/14","2000","O","Local","3",12571924
"100","ST MARYS","TER","",6,3,5,264,27,"4/14","","O","Local","3",12580602
"100","STACY","PL","",6,3,4,340,26,"4/15","","O","Local","3",12576497
"100","STADIUM","PL","",3,2,3,606,27,"4/14","1993","F","Local","6",12577445
"100","STAFFORD","AVE","",8,4,5,864,29,"4/15","2001","O","Local","3",12581010
"100","STANDART","ST","",6,3,3,739,27,"2/13","1998","F","Local","6",12577429
"100","STANDART","ST","",6,3,3,739,27,"2/13","1998","F","Local","6",12577432
"100","STANDISH","DR","",5,3,4,876,32,"5/14","1992","O","Local","3",12578566
"100","STATE","ST","N",6,3,3,687,60,"4/14","2011","F","Local","6",12577879
"100","STATE","ST","N",6,3,3,687,60,"4/14","2011","F","Local","6",13008632
"100","STATE","ST","S",5,3,3,492,45,"4/14","2003","F","PA","6",12577876
"100","STATE","ST","S",5,3,3,492,45,"4/14","2003","F","PA","6",12577878
"100","STATE FAIR","BLVD","",9,5,5,406,39,"4/15","2005","F","CO","6",12573503
"100","STEDMAN","ST","",6,3,3,490,22,"4/14","1983","O","Local","3",12575535
"100","STEDMAN","ST","",6,3,3,490,22,"4/14","1983","O","Local","3",13019011
"100","STEDMAN","ST","",6,3,3,490,22,"4/14","1983","O","Local","3",13019012
"100","STERLING","AVE","",7,3,4,293,32,"3/14","2002","O","Local","3",12573218
"100","STEUBEN","ST","",8,5,2,1003,24,"4/15","2007","F","Local","6",12575292
"100","STEVENS","AVE","",7,3,5,258,27,"6/15","1995","O","Local","3",12576642
"100","STEVENS","PL","",4,2,3,370,25,"3/15","","O","Local","3",12576868
"100","STINARD","AVE","",5,2,3,432,27,"3/15","2000","F","Local","6",12572974
"100","STOLP","AVE","",8,4,4,462,35,"3/15","2002","F","Local","6",12573143
"100","STRAND","PL","",2,1,1,500,27,"4/14","","O","Local","3",12580050
"100","STRATFORD","ST","",8,4,5,423,30,"4/14","2005","F","Local","6",12577559
"100","STRONG","AVE","",7,3,4,807,27,"5/14","","O","Local","3",12578505
"100","SUMMIT","AVE","",6,4,3,531,28,"3/15","2004","F","Local","6",12573247
"100","SUMMIT","AVE","",6,4,3,531,28,"3/15","2004","F","Local","6",12573148
"100","SUMMIT","AVE","",6,4,3,531,28,"3/15","2004","F","Local","6",12573248
"100","SUNHILL","TER","",6,3,4,1267,24,"3/15","2002","O","Local","3",12572326
"100","SUNNYCREST","RD","",6,3,3,825,24,"4/14","1987","F","Local","6",12580918
"100","SUNNYSIDE","RD","",7,4,5,645,29,"6/15","2004","O","Local","3",12578526
"100","SUNSET","AVE","",6,3,5,315,27,"4/14","1999","F","Local","6",12575146
"100","SUNSTRUCK","DR","",6,3,4,417,28,"4/15","","O","Local","3",12580392
"100","SWANSEA","DR","",5,3,2,NA,NA,"5/15","1988","O","Local","3",12580550
"100","SWANSEA","DR","",5,3,2,NA,NA,"5/15","1988","O","Local","3",13029103
"100","SWEETING","ST","",6,3,3,772,28,"5/15","","O","Local","3",12580281
"100","SYRACUSE","ST","",6,3,3,1320,36,"6/14","1999","F","Local","3",12573411
"100","TAFT","AVE","",6,3,5,NA,26,"4/14","","O","Local","3",12581047
"100","TALLMAN","ST","",7,3,4,270,30,"5/14","1986","F","CO","6",12577343
"100","TAYLOR","ST","E",7,4,3,414,27,"5/14","2000","F","Local","6",12577379
"100","TEALL","AVE","",5,2,2,431,42,"4/15","2001","F","PA","6",12578314
"100","TEALL","AVE","",5,2,2,431,42,"4/15","2001","F","PA","6",12578313
"100","TEJAH","AVE","",6,3,4,1848,24,"5/14","1987","O","Local","3",12576932
"100","TEMPLE","PL","",7,4,4,550,18,"3/14","","O","Local","3",12572060
"100","TEMPLE","ST","",10,5,5,348,NA,"10/13","2013","F","Local","6",12577376
"100","TENNYSON","AVE","",6,3,4,477,24,"6/14","1999","F","Local","6",12573403
"100","TERRACE","RD","",7,3,4,776,25,"4/14","2001","O","Local","3",12577535
"100","TERRACE","RD","",7,3,4,776,25,"4/14","2001","O","Local","3",12577538
"100","TERRACE","RD","",7,3,4,776,25,"4/14","2001","O","Local","3",13011308
"100","TEX SIMONE","DR","",6,3,4,739,28,"4/15","1997","F","Local","6",13001311
"100","THAYER","ST","",6,3,4,369,26,"3/15","1989","O","Local","3",12576919
"100","THAYER","ST","",6,3,4,369,26,"3/15","1989","O","Local","3",12576918
"100","THIRD","AVE","",6,2,3,317,28,"5/15","","O","Local","3",12580269
"100","THURBER","ST","",6,3,3,537,28,"3/15","1989","F","CO","3",12576867
"100","THURLOW","DR","",6,3,3,1042,26,"6/15","1995","O","Local","3",12576545
"100","TIOGA","ST","",5,4,2,360,27,"6/14","1990","O","Local","3",12573629
"100","TOWNSEND","PL","",4,2,3,528,16,"4/15","2002","F","Local","6",12580014
"100","TOWNSEND","ST","N",7,3,4,568,35,"4/15","1990","F","Local","6",12577895
"100","TOWNSEND","ST","S",5,3,2,453,60,"4/14","1992","F","CO","6",12577891
"100","TOWNSEND","ST","S",5,3,2,453,60,"4/14","1992","F","CO","6",12577885
"100","TRACY","ST","",6,3,3,516,NA,"4/14","1997","F","Local","6",12573841
"100","TRINITY","PL","",7,4,3,513,25,"6/15","2002","F","Local","6",12577638
"100","TULLY","ST","",7,4,4,259,30,"6/14","","?","Local","6",12573709
"100","TURTLE","ST","",5,2,2,305,27,"4/14","","F","Local","6",12575210
"100","TWIN HILLS","DR","",8,4,5,353,36,"3/14","","F","Local","6",12572938
"100","TYSON","PL","",6,3,4,183,27,"4/14","1988","O","Local","3",12581041
"100","UNION","AVE","",9,5,5,365,30,"4/15","2011","O","Local","6",12577962
"100","UNIVERSITY","AVE","",5,3,2,495,34,"4/14","1986","F","Local","6",12578228
"100","UNIVERSITY","AVE","",5,3,2,495,34,"4/14","1986","F","Local","6",12578232
"100","UNIVERSITY","AVE","",5,3,2,495,34,"4/14","1986","F","Local","6",12578231
"100","UNIVERSITY","PL","",NA,NA,0,900,32,"11/93","","F","Local","6",12577491
"100","UPLAND","RD","",5,3,3,634,27,"4/14","1994","O","Local","3",12572910
"100","VALE","ST","",6,3,4,586,24,"4/15","1991","O","Local","3",12571972
"100","VALLEY","DR","",5,2,3,513,35,"6/14","2005","F","MA","6",12572013
"100","VALLEY VIEW","DR","",5,2,3,929,27,"6/14","1991","O","Local","3",12571923
"100","VAN RENSSELAER","ST","",5,3,2,768,27,"4/15","1998","F","Local","6",12573754
"100","VAN RENSSELAER","ST","",5,3,2,768,27,"4/15","1998","F","Local","6",13002373
"100","VAN RENSSELAER","ST","",5,3,2,768,27,"4/15","1998","F","Local","6",12573756
"100","VANN","ST","",7,3,3,672,27,"4/15","2003","F","Local","6",12578363
"100","VELASKO","RD","",8,4,3,376,38,"4/14","2005","F","MA","4",12572415
"100","VICTORIA","PL","",8,4,4,657,25,"6/15","2010","F","Local","6",12578517
"100","VIEAU","DR","",4,2,4,581,24,"4/14","1990","O","Local","3",12572904
"100","VIEAU","DR","",4,2,4,581,24,"4/14","1990","O","Local","3",12572905
"100","VILLAGE","DR","",6,4,3,2165,33,"4/14","2003","F","Local","3",13018691
"100","VILLAGE","DR","",6,4,3,2165,33,"4/14","2003","F","Local","3",12581025
"100","VILLAGE","DR","",6,4,3,2165,33,"4/14","2003","F","Local","3",12581023
"100","VINCENT","ST","",5,2,4,621,23,"5/14","1998","O","Local","3",12576967
"100","VINCENT","ST","",5,2,4,621,23,"5/14","1998","O","Local","3",12576969
"100","VINCENT","ST","",5,2,4,621,23,"5/14","1998","O","Local","3",12576966
"100","WADSWORTH","ST","",7,3,4,660,31,"5/15","1992","O","Local","6",12580294
"100","WAINWRIGHT","AVE","",6,3,3,678,23,"4/14","1989","O","Local","3",12580768
"100","WAITE","AVE","",7,3,4,370,18,"4/15","1994","O","Local","3",12573511
"100","WALL","ST","",7,3,4,250,24,"4/14","1994","O","Local","3",12573455
"100","WALNUT","AVE","",4,2,2,483,30,"4/14","","F","Local","6",12578238
"100","WALNUT","AVE","",4,2,2,483,30,"4/14","","F","Local","6",12578235
"100","WALNUT","AVE","",4,2,2,483,30,"4/14","","F","Local","6",12578239
"100","WALNUT","PL","",6,3,3,550,28,"5/15","2008","F","Local","6",12578111
"100","WALRATH","RD","",4,2,3,605,20,"5/14","2001","F","Local","6",12576751
"100","WALRATH","RD","",4,2,3,605,20,"5/14","2001","F","Local","6",13012951
"100","WALRATH","RD","",4,2,3,605,20,"5/14","2001","F","Local","6",13017236
"100","WALTER","DR","",5,3,2,317,24,"4/14","1993","O","Local","3",12581244
"100","WALTON","ST","",4,2,3,520,35,"4/14","2001","F","Local","6",12573743
"100","WARHAM","ST","",4,2,2,440,27,"4/15","","F","Local","6",12580273
"100","WARNER","AVE","",4,3,1,417,27,"3/15","1993","F","Local","6",12576833
"100","WARNER","CT","",5,3,3,245,24,"6/14","1994","O","Local","3",13002300
"100","WARREN","ST","N",7,3,4,686,42,"4/14","","F","Local","6",12577834
"100","WARREN","ST","N",7,3,4,686,42,"4/14","","F","Local","6",12577847
"100","WARREN","ST","S",4,2,2,405,38,"4/14","1988","F","Local","6",12577827
"100","WARREN","ST","S",4,2,2,405,38,"4/14","1988","F","Local","6",12577832
"100","WARREN","ST","S",4,2,2,405,38,"4/14","1988","F","Local","6",12577826
"100","WARREN","ST","S",6,3,3,NA,NA,"4/14","2001","F","Local","6",12577827
"100","WARREN","ST","S",6,3,3,NA,NA,"4/14","2001","F","Local","6",12577832
"100","WARREN","ST","S",6,3,3,NA,NA,"4/14","2001","F","Local","6",12577826
"100","WARRINGTON","RD","E",6,3,3,890,22,"6/15","","O","Local","3",12576528
"100","WARRINGTON","RD","W",5,3,3,476,25,"5/14","2000","O","Local","3",12576511
"100","WASHINGTON","SQ","",7,3,4,1580,30,"4/15","2002","F","Local","6",12575254
"100","WASHINGTON","SQ","",7,3,4,1580,30,"4/15","2002","F","Local","6",12575256
"100","WASHINGTON","SQ","",7,3,4,1580,30,"4/15","2002","F","Local","6",12575246
"100","WASHINGTON","ST","E",5,2,3,330,38,"4/15","","F","CO","6",12577822
"100","WASHINGTON","ST","E",5,2,3,330,38,"4/15","","F","CO","6",12577823
"100","WASHINGTON","ST","W",6,3,3,400,42,"4/15","","F","CO","6",12573886
"100","WATER","ST","E",NA,NA,6,NA,34,"4/14","","F","CO","Brick",12577830
"100","WATER","ST","E",NA,NA,6,NA,34,"4/14","","F","CO","Brick",12577829
"100","WATER","ST","W",NA,3,3,NA,42,"","","F","CO","6",12573890
"100","WAVERLY","AVE","",6,3,3,595,42,"4/14","","F","Local","6",12577570
"100","WAVERLY","AVE","",6,3,3,595,42,"4/14","","F","Local","6",13001963
"100","WAVERLY","AVE","",6,2,4,296,42,"4/14","","F","MA","6",12577570
"100","WAVERLY","AVE","",6,2,4,296,42,"4/14","","F","MA","6",13001963
"100","WAYNE","ST","",6,4,2,561,27,"4/15","1992","O","Local","3",12578066
"100","WELDON","AVE","",6,3,3,422,NA,"4/14","1989","O","Local","3",12580612
"100","WELLESLEY","RD","",4,2,3,525,27,"6/14","1989","F","Local","3",12571887
"100","WELLINGTON","PL","",6,3,3,581,25,"4/14","2003","F","Local","6",12577814
"100","WENDELL","TER","",4,2,2,1002,24,"5/15","1986","F","Local","6",12580456
"100","WENTE","TER","",5,2,4,831,28,"6/14","2000","O","Local","3",12571928
"100","WEST","ST","S",6,3,3,612,74,"4/15","1996","F","Local","6",13002308
"100","WEST","ST","S",6,3,3,612,74,"4/15","1996","F","Local","6",13002309
"100","WEST","ST","S",6,3,3,612,74,"4/15","1996","F","Local","6",13002310
"100","WESTCOTT","ST","",5,3,5,185,NA,"6/15","","O","Local","3",12578224
"100","WESTCOTT","ST","",5,3,5,185,NA,"6/15","","O","Local","3",12578221
"100","WESTCOTT","ST","",5,2,2,426,34,"6/15","2004","F","CO","6",12578224
"100","WESTCOTT","ST","",5,2,2,426,34,"6/15","2004","F","CO","6",12578221
"100","WESTMINSTER","AVE","",5,2,3,783,25,"4/14","1997","F","Local","6",13017687
"100","WESTMINSTER","AVE","",5,2,3,783,25,"4/14","1997","F","Local","6",13017686
"100","WESTMINSTER","AVE","",5,2,3,783,25,"4/14","1997","F","Local","6",12577609
"100","WESTMORELAND","AVE","",5,3,3,222,27,"5/14","","F","Local","6",12578788
"100","WESTWOOD","RD","",6,3,5,534,24,"4/14","1994","O","Local","3",12572270
"100","WEYMOUTH","RD","",6,3,4,803,26,"6/15","1995","O","Local","3",12576532
"100","WHEATON","RD","",5,3,2,489,28,"4/14","1997","F","Local","3",12580506
"100","WHITE","ST","",5,3,2,792,30,"4/14","1989","F","Local","6",12573273
"100","WHITTIER","AVE","",5,2,3,612,27,"4/15","1996","F","Local","6",12573397
"100","WHITWELL","DR","",6,3,3,422,34,"5/15","2001","F","Local","6",12580130
"100","WILBUR","AVE","N",5,2,3,528,21,"6/14","","","Local","3",12573407
"100","WILBUR","AVE","S",6,3,3,176,41,"4/15","","F","CO","6",12573408
