"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
200,"WALRATH","RD","",7,4,4,506,20,"3/04","2001","F","Local","6",13012952
200,"WALTON","ST","",6,3,4,840,35,"2/04","2001","F","Local","6",13020299
200,"WALTON","ST","",6,3,4,840,35,"2/04","2001","F","Local","6",13020298
200,"WALTON","ST","",6,3,4,840,35,"2/04","2001","F","Local","6",12573726
200,"WARHAM","ST","",10,5,5,260,27,"11/03","2003","F","Local","6",12580228
200,"WARNER","AVE","",6,3,3,318,27,"1/03","","F","Local","6",12576832
200,"WARREN","ST","S",7,4,4,330,38,"2/04","1988","F","Local","6",12577693
200,"WARRINGTON","RD","E",5,3,3,356,22,"12/02","","O","Local","3",12576541
200,"WARRINGTON","RD","W",9,5,5,287,25,"3/04","2000","O","Local","3",12576509
200,"WASHINGTON","ST","E",6,3,3,375,38,"2/03","1992","F","CO","6",12577825
200,"WASHINGTON","ST","E",6,3,3,375,38,"2/03","1992","F","CO","6",13013207
200,"WASHINGTON","ST","E",6,3,3,375,38,"2/03","1992","F","CO","6",12577836
200,"WASHINGTON","ST","W",7,4,5,500,42,"2/03","2001","F","CO","6",12573880
200,"WATER","ST","E",5,3,2,366,34,"2/04","1992","F","CO","6",12577833
200,"WATER","ST","W",8,4,4,495,42,"2/04","2001","F","CO","6",12573883
200,"WAVERLY","AVE","",6,4,4,572,30,"1/04","","F","MA","6",12577571
200,"WAVERLY","AVE","",6,4,4,572,30,"1/04","","F","MA","6",12577576
200,"WAYNE","ST","",7,4,4,438,27,"12/02","","O","Local","3",12578073
200,"WELLESLEY","RD","",6,2,4,490,27,"3/04","1989","F","Local","6",12571862
200,"WENDELL","TER","",6,3,4,276,27,"3/03","1991","F","Local","6",12580461
200,"WEST","ST","N",8,4,5,510,40,"3/03","1996","F","Local","6",12573864
200,"WESTCOTT","ST","",10,5,5,468,34,"12/02","2002","F","CO","6",12578215
200,"WESTMINSTER","AVE","",8,4,4,537,25,"1/04","1997","F","Local","6",12577556
200,"WESTMORELAND","AVE","",6,3,3,820,27,"1/04","","F","Local","6",12578787
200,"WESTWOOD","RD","",7,4,4,537,24,"3/04","1994","O","Local","3",13011485
200,"WESTWOOD","RD","",7,4,4,537,24,"3/04","1994","O","Local","3",13011486
200,"WESTWOOD","RD","",7,4,4,537,24,"3/04","1994","O","Local","3",13011483
200,"WESTWOOD","RD","",7,4,4,537,24,"3/04","1994","O","Local","3",12571636
200,"WEYMOUTH","RD","",7,4,4,384,26,"3/04","1995","O","Local","3",12576556
200,"WHEATON","RD","",6,3,3,711,28,"3/03","1988","O","Local","3",13028314
200,"WHEATON","RD","",6,3,3,711,28,"3/03","1988","O","Local","3",13028313
200,"WHEATON","RD","",6,3,3,711,28,"3/03","1988","O","Local","3",12580523
200,"WHITTIER","AVE","",7,4,4,1220,27,"3/03","1996","F","Local","6",12573379
200,"WHITTIER","AVE","",7,4,4,1220,27,"3/03","1996","F","Local","6",13011430
200,"WHITTIER","AVE","",7,4,4,1220,27,"3/03","1996","F","Local","6",13010427
200,"WILBUR","AVE","N",9,4,5,0,21,"3/04","","","Local","3",12573478
200,"WILBUR","AVE","S",7,3,5,293,41,"3/03","1999","F","CO","6",12573404
200,"WILKINSON","ST","",4,2,2,621,30,"3/04","","F","Local","6",12573769
200,"WILKINSON","ST","",4,2,2,621,30,"3/04","","F","Local","6",12573767
200,"WILLIS","AVE","",7,3,4,515,25,"3/04","","O","Local","3",12572731
200,"WILLOW","ST","E",10,5,5,417,40,"11/03","2003","F","Local","6",12577854
200,"WILLOW","ST","W",8,4,4,418,40,"2/04","2001","F","Local","6",12573902
200,"WILLUMAE","DR","",8,4,4,375,41,"2/04","1998","O","Local","3",13012487
200,"WILLUMAE","DR","",8,4,4,375,41,"2/04","1998","O","Local","3",12575527
200,"WILSON","ST","",10,5,5,235,27,"12/04","2004","F","Local","6",12580412
200,"WINKWORTH","PKWY","",8,4,4,528,24,"3/04","1994","O","Local","3",12572274
200,"WINTHROP","RD","",8,3,5,746,22,"3/04","2001","O","Local","3",12581240
200,"WOLCOTT","AVE","",8,4,5,312,27,"11/03","1991","F","Local","6",12572907
200,"WOLF","ST","",5,3,3,477,42,"3/03","1989","F","MA","6",12575235
200,"WOODBINE","AVE","",6,3,4,884,27,"3/04","1989","O","Local","3",12580979
200,"WOODLAND","AVE","",5,2,4,100,24,"2/03","","F","Local","6",12577321
200,"WOODRUFF","AVE","",5,2,4,618,27,"3/03","","F","Local","6",12580295
200,"WYOMING","ST","",5,2,3,380,25,"3/04","","F","Local","6",12573705
2000,"BELLEVUE","AVE","",10,5,5,528,36,"12/02","2002","F","CO","6",12572335
2000,"BURNET","AVE","",6,4,2,323,35,"3/04","1988","F","MA","6",13018689
2000,"BURNET","AVE","",6,4,2,323,35,"3/04","1988","F","MA","6",12580946
2000,"COLVIN","ST","E",8,4,4,317,36,"3/04","1998","F","MA","6",12577137
2000,"COURT","ST","",10,5,5,280,36,"11/03","2003","F","MA","6",12580670
2000,"ERIE","BLVD","E",8,4,4,725,56,"3/03","1999","F","PA","6",12578796
2000,"ERIE","BLVD","E",8,4,4,725,56,"3/03","1999","F","PA","6",12578795
2000,"ERIE","BLVD","W",5,3,2,303,40,"3/03","","F","PA","4",12574867
2000,"ERIE","BLVD","W",5,3,2,303,40,"3/03","","F","PA","4",12574866
2000,"EUCLID","AVE","",9,5,5,497,34,"1/04","2003","O","CO","3",12578643
2000,"FAYETTE","ST","E",6,4,2,270,36,"1/03","1992","F","CO","6",12578719
2000,"GEDDES","ST","S",5,2,4,792,36,"2/03","1996","F","MA","6",12572937
2000,"GENESEE","ST","E",10,5,5,441,40,"11/04","2004","F","PA","6",12578702
2000,"GRANT","BLVD","",10,5,5,220,36,"11/04","2004","F","MA","6",12580284
2000,"JAMES","ST","",10,5,5,371,40,"12/04","1988","F","PA","6",13010348
2000,"JAMES","ST","",10,5,5,371,40,"12/04","1988","F","PA","6",12580998
2000,"LODI","ST","",5,3,2,624,40,"3/03","","F","MA","6",12575176
2000,"LODI","ST","",5,3,2,624,40,"3/03","","F","MA","6",12575180
2000,"MIDLAND","AVE","",8,4,3,425,30,"11/02","2002","F","MA","6",12576798
2000,"PARK","ST","",7,4,3,1980,37,"2/04","1999","F","Local","6",12575240
2000,"SALINA","ST","S",8,4,4,364,40,"1/03","1998","F","PA","6",12577241
2000,"SOUTH","AVE","",10,5,5,739,30,"11/04","2004","F","MA","6",13020755
2000,"SOUTH","AVE","",10,5,5,739,30,"11/04","2004","F","MA","6",12572011
2000,"SOUTH","AVE","",10,5,5,739,30,"11/04","2004","F","MA","6",13020754
2000,"STATE","ST","S",5,3,2,370,30,"1/03","","F","Local","6",12577274
2000,"VALLEY","DR","",8,4,4,898,30,"3/04","2003","F","MA","3",12571701
2100,"BELLEVUE","AVE","",10,5,5,308,36,"12/02","2002","F","CO","6",12572334
2100,"BURNET","AVE","",6,4,2,373,48,"3/04","1988","F","MA","6",12580952
2100,"BURNET","AVE","",6,4,2,373,48,"3/04","1988","F","MA","6",13018730
2100,"COLVIN","ST","E",9,5,5,422,36,"1/03","1998","F","MA","6",12577140
2100,"COURT","ST","",10,5,5,265,36,"11/03","2003","F","MA","6",12580671
2100,"ERIE","BLVD","E",8,4,4,1164,56,"3/03","1999","F","PA","6",12578828
2100,"ERIE","BLVD","E",8,4,4,1164,56,"3/03","1999","F","PA","6",12578827
2100,"ERIE","BLVD","W",4,2,2,201,40,"3/03","","F","Local","6",12574850
2100,"EUCLID","AVE","",9,5,5,870,34,"1/04","2003","O","CO","3",12578655
2100,"FAYETTE","ST","E",6,4,2,270,36,"1/03","1992","F","CO","6",12578721
2100,"FAYETTE","ST","E",6,4,2,270,36,"1/03","1992","F","CO","6",13028256
2100,"GEDDES","ST","S",5,2,4,1530,36,"2/03","1996","F","MA","6",12571879
2100,"GENESEE","ST","E",10,5,5,306,40,"11/04","2004","F","PA","6",12578703
2100,"GENESEE","ST","E",10,5,5,306,40,"11/04","2004","F","PA","6",13020990
2100,"GRANT","BLVD","",10,5,5,257,36,"11/04","2004","F","MA","6",12580230
2100,"JAMES","ST","",10,5,5,428,40,"12/04","1988","F","PA","6",12581001
2100,"JAMES","ST","",10,5,5,428,40,"12/04","1988","F","PA","6",13010350
2100,"LODI","ST","",4,2,3,384,40,"3/03","","F","MA","6",12575181
2100,"MIDLAND","AVE","",8,4,3,215,30,"11/02","2002","F","MA","6",12576792
2100,"SALINA","ST","S",7,4,3,200,40,"1/03","1998","F","PA","6",12577240
2100,"SOUTH","AVE","",10,5,5,422,30,"11/04","2004","F","MA","6",12571920
2100,"SOUTH","AVE","",10,5,5,422,30,"11/04","2004","F","MA","6",12572008
2100,"STATE","ST","S",5,3,2,265,30,"1/03","","F","Local","6",12576885
2200,"BELLEVUE","AVE","",10,5,5,352,36,"12/02","2002","F","CO","6",12572327
2200,"BURNET","AVE","",8,4,5,326,48,"3/04","2002","F","MA","6",12580956
2200,"COURT","ST","",10,5,5,465,36,"11/03","2003","F","MA","6",12580736
2200,"ERIE","BLVD","E",8,4,4,1208,56,"3/03","1999","F","PA","6",12578831
2200,"ERIE","BLVD","E",8,4,4,1208,56,"3/03","1999","F","PA","6",13011156
2200,"EUCLID","AVE","",9,5,5,408,34,"1/04","2003","O","CO","3",12578660
2200,"EUCLID","AVE","",9,5,5,408,34,"1/04","2003","O","CO","3",13028234
2200,"FAYETTE","ST","E",6,3,3,300,36,"1/03","1989","F","CO","6",13028257
2200,"FAYETTE","ST","E",6,3,3,300,36,"1/03","1989","F","CO","6",12578722
2200,"GEDDES","ST","S",7,4,4,686,36,"2/03","1996","F","MA","6",13013093
2200,"GEDDES","ST","S",7,4,4,686,36,"2/03","1996","F","MA","6",12571849
2200,"GENESEE","ST","E",10,5,5,363,40,"11/04","2004","F","PA","6",12578705
2200,"GRANT","BLVD","",10,5,5,458,36,"11/04","2004","F","MA","6",12580229
2200,"JAMES","ST","",10,5,5,528,40,"12/04","1988","F","PA","6",12581004
2200,"JAMES","ST","",10,5,5,528,40,"12/04","1988","F","PA","6",12581003
2200,"LODI","ST","",4,3,1,502,36,"3/04","","F","Local","4",12575162
2200,"MIDLAND","AVE","",8,4,3,370,30,"11/02","2002","F","MA","6",12576791
2200,"SALINA","ST","S",7,3,4,310,40,"1/03","1998","F","PA","6",12577236
2200,"SOUTH","AVE","",10,5,5,475,30,"11/04","2004","F","MA","6",12571919
2200,"STATE","ST","S",6,3,2,370,30,"1/03","","F","Local","6",12576883
2200,"VALLEY","DR","",8,4,4,697,27,"3/04","2003","F","MA","3",12571694
2300,"BELLEVUE","AVE","",10,5,5,733,36,"12/02","2002","F","CO","6",12572324
2300,"BURNET","AVE","",8,4,5,320,48,"3/04","2002","F","MA","6",12580959
2300,"EUCLID","AVE","",9,5,5,786,34,"1/04","2003","O","CO","3",12578663
2300,"FAYETTE","ST","E",7,4,4,260,36,"1/03","1989","F","CO","6",12578723
2300,"GENESEE","ST","E",10,5,5,285,40,"11/04","2004","F","PA","6",12578706
2300,"GRANT","BLVD","",10,5,5,733,36,"11/04","2004","F","MA","6",12580225
2300,"JAMES","ST","",8,4,5,528,40,"2/04","2001","F","PA","6",12581005
2300,"JAMES","ST","",8,4,5,528,40,"2/04","2001","F","PA","6",12581014
2300,"JAMES","ST","",8,4,5,528,40,"2/04","2001","F","PA","6",12581013
2300,"LODI","ST","",5,3,2,505,36,"3/04","","F","Local","4",12575270
2300,"LODI","ST","",5,3,2,505,36,"3/04","","F","Local","4",12575269
2300,"MIDLAND","AVE","",8,4,3,315,30,"11/02","2002","F","MA","6",12576790
2300,"SALINA","ST","S",7,4,4,305,40,"1/03","1998","F","PA","6",12576839
2300,"SOUTH","AVE","",10,5,5,422,30,"11/04","2004","F","MA","6",12571905
2300,"STATE","ST","S",5,3,2,315,30,"1/03","","F","Local","6",12576882
2300,"VALLEY","DR","",10,5,5,2537,27,"3/04","2003","F","MA","3",12563573
2400,"BELLEVUE","AVE","",10,5,5,190,36,"12/02","2002","F","CO","6",13011487
2400,"BURNET","AVE","",8,4,5,235,48,"3/04","2002","F","MA","6",12581120
2400,"BURNET","AVE","",8,4,5,235,48,"3/04","2002","F","MA","6",13001424
2400,"ERIE","BLVD","E",8,4,5,2677,56,"3/03","1999","F","PA","6",12578849
2400,"FAYETTE","ST","E",6,3,3,280,36,"1/03","1989","F","CO","6",12578758
2400,"GENESEE","ST","E",10,5,5,366,40,"11/04","2004","F","PA","6",12578698
2400,"GRANT","BLVD","",10,5,5,293,36,"11/04","2004","F","MA","6",12580556
2400,"JAMES","ST","",8,4,5,381,40,"2/04","2001","F","PA","6",12581019
2400,"JAMES","ST","",8,4,5,381,40,"2/04","2001","F","PA","6",12581015
2400,"LODI","ST","",5,3,2,433,36,"3/04","","F","Local","4",12575214
2400,"LODI","ST","",5,3,2,433,36,"3/04","","F","Local","4",12575212
2400,"MIDLAND","AVE","",8,4,3,265,30,"11/02","2002","F","MA","6",12576731
2400,"SALINA","ST","S",7,4,3,310,40,"1/03","1998","F","PA","6",12576838
2400,"SOUTH","AVE","",10,5,5,1670,30,"11/04","2004","F","MA","6",12571904
2400,"STATE","ST","S",5,4,2,320,30,"1/03","","F","Local","6",12576877
2500,"BELLEVUE","AVE","",9,5,5,675,36,"12/02","2001","F","CO","6",12572280
2500,"BELLEVUE","AVE","",9,5,5,675,36,"12/02","2001","F","CO","6",12572323
2500,"BURNET","AVE","",8,4,5,469,48,"3/04","2002","F","MA","6",12581123
2500,"FAYETTE","ST","E",6,3,3,300,36,"1/03","1989","F","CO","6",12578760
2500,"GENESEE","ST","E",10,5,5,294,40,"11/04","2004","F","PA","6",12578700
2500,"GENESEE","ST","E",10,5,5,294,40,"11/04","2004","F","PA","6",13001964
2500,"GRANT","BLVD","",10,5,5,513,36,"11/04","2004","F","MA","6",12580555
2500,"JAMES","ST","",8,3,5,342,40,"3/04","2001","F","PA","6",12581020
2500,"JAMES","ST","",8,3,5,342,40,"3/04","2001","F","PA","6",12581070
2500,"LODI","ST","",5,3,2,507,36,"3/04","","F","Local","4",12575213
2500,"MIDLAND","AVE","",8,4,3,372,30,"11/02","2002","F","MA","6",12576729
2500,"SALINA","ST","S",7,4,3,296,40,"1/03","1998","F","PA","6",12576834
2500,"SALINA","ST","S",7,4,3,296,40,"1/03","1998","F","PA","6",12576873
2500,"STATE","ST","S",6,3,3,580,30,"1/03","","F","Local","6",12576875
2600,"BURNET","AVE","",10,5,5,337,35,"11/03","","F","MA","4",12581124
2600,"FAYETTE","ST","E",5,3,2,850,36,"1/03","1989","F","CO","6",12578772
2600,"GENESEE","ST","E",10,5,5,1089,35,"1/04","2003","F","PA","6",12578731
2600,"GRANT","BLVD","",10,5,5,475,36,"11/04","2004","F","MA","6",12575517
2600,"JAMES","ST","",8,4,5,345,40,"3/04","2001","F","PA","6",12581073
2600,"JAMES","ST","",8,4,5,345,40,"3/04","2001","F","PA","6",12581071
2600,"LODI","ST","",4,2,2,486,36,"3/04","","F","Local","4",12575217
2600,"MIDLAND","AVE","",8,4,3,264,30,"11/02","2002","F","MA","6",12576725
2600,"SALINA","ST","S",7,4,3,330,40,"1/03","1998","F","PA","6",12576872
2600,"SOUTH","AVE","",10,5,5,400,30,"11/04","2004","F","MA","6",12571805
2600,"VALLEY","DR","",6,3,4,770,25,"3/04","1991","O","MA","3",12563570
2700,"BURNET","AVE","",10,5,5,305,35,"11/03","","F","MA","4",12581130
2700,"FAYETTE","ST","E",6,3,3,325,36,"1/03","1989","F","CO","6",12578776
2700,"GENESEE","ST","E",10,5,5,374,35,"1/04","2003","F","PA","6",12578735
2700,"GRANT","BLVD","",5,3,3,515,36,"3/03","","F","MA","6",13012327
2700,"GRANT","BLVD","",5,3,3,515,36,"3/03","","F","MA","6",12575512
2700,"GRANT","BLVD","",5,3,3,515,36,"3/03","","F","MA","6",12575510
2700,"JAMES","ST","",8,4,5,347,40,"3/04","2001","F","PA","6",12581074
2700,"JAMES","ST","",8,4,5,347,40,"3/04","2001","F","PA","6",12581075
2700,"LODI","ST","",5,3,3,465,36,"3/04","","F","Local","4",12575197
2700,"MIDLAND","AVE","",5,3,2,369,NA,"3/04","","F","MA","6",13002127
2700,"MIDLAND","AVE","",5,3,2,369,NA,"3/04","","F","MA","6",12576733
2700,"SALINA","ST","S",7,3,4,265,40,"1/03","1998","F","PA","6",12576870
2800,"BURNET","AVE","",10,5,5,346,35,"11/03","","F","MA","4",12581135
2800,"ERIE","BLVD","E",9,5,5,951,56,"3/03","1999","F","PA","6",13011164
2800,"ERIE","BLVD","E",9,5,5,951,56,"3/03","1999","F","PA","6",12579024
2800,"GENESEE","ST","E",10,5,5,517,40,"1/04","2003","F","PA","6",12578744
2800,"GENESEE","ST","E",10,5,5,517,40,"1/04","2003","F","PA","6",12578730
2800,"GRANT","BLVD","",5,3,3,477,36,"3/03","","F","MA","6",12575511
2800,"GRANT","BLVD","",5,3,3,477,36,"3/03","","F","MA","6",12575499
2800,"GRANT","BLVD","",5,3,3,477,36,"3/03","","F","MA","6",12575498
2800,"JAMES","ST","",8,3,5,306,40,"3/04","2001","F","PA","6",13018680
2800,"JAMES","ST","",8,3,5,306,40,"3/04","2001","F","PA","6",12581077
2800,"LODI","ST","",4,1,3,671,36,"3/04","","F","Local","4",12575195
2800,"MIDLAND","AVE","",4,2,3,265,NA,"3/04","","F","MA","6",12576732
2800,"MIDLAND","AVE","",4,2,3,265,NA,"3/04","","F","MA","6",12576720
2800,"SALINA","ST","S",8,4,5,352,40,"1/03","1998","F","MA","6",12576855
2900,"BURNET","AVE","",10,5,5,340,35,"11/03","","F","MA","4",12581139
2900,"ERIE","BLVD","E",8,5,4,2640,56,"3/03","1999","F","PA","6",12579028
2900,"ERIE","BLVD","E",8,5,4,2640,56,"3/03","1999","F","PA","6",12579670
2900,"GENESEE","ST","E",10,5,5,1224,40,"1/04","2003","F","PA","6",12578746
2900,"GRANT","BLVD","",5,3,3,475,36,"3/03","","F","MA","6",12575503
2900,"JAMES","ST","",8,4,5,364,40,"3/04","2001","F","PA","6",13018732
2900,"JAMES","ST","",8,4,5,364,40,"3/04","2001","F","PA","6",12581085
2900,"MIDLAND","AVE","",4,3,2,317,NA,"3/04","","F","MA","6",12576719
2900,"SALINA","ST","S",8,4,4,308,40,"1/03","1998","F","MA","6",12576853
300,"ACADEMY","PL","",7,4,4,430,28,"12/02","","O","Local","3",12576489
300,"ADAMS","ST","E",9,5,5,358,64,"3/03","2000","F","Local","6",12577648
300,"AINSLEY","DR","",3,2,2,1877,26,"3/04","","O","CO","3",13028604
300,"AINSLEY","DR","",3,2,2,1877,26,"3/04","","O","CO","3",13028605
300,"ALBERT","RD","",6,2,4,787,29,"1/04","","O","Local","3",12578915
300,"ALLEN","ST","",8,4,5,616,27,"2/04","2002","F","Local","4",12578707
300,"ALMOND","ST","",6,3,4,352,54,"3/04","1993","F","Local","4",12577787
300,"ALMOND","ST","",6,3,4,352,54,"3/04","1993","F","Local","4",13017760
300,"ALVORD","ST","S",6,3,4,364,32,"2/04","1987","F","Local","6",12580058
300,"ANDOVER","RD","",8,4,5,175,21,"3/04","","O","Local","3",12578367
300,"APPLE","ST","",7,4,3,764,27,"3/04","1999","F","Local","6",12573499
300,"ARDEN","DR","",10,5,5,352,28,"3/04","2003","O","Local","3",12571864
300,"ARLINGTON","AVE","",6,3,3,500,36,"3/04","","F","Local","6",12572004
300,"ARNOLD","AVE","",10,5,5,270,26,"11/02","2002","O","Local","3",12576935
300,"ARTHUR","ST","",7,3,4,381,26,"3/04","1994","O","Local","6",12573005
300,"ASH","ST","",5,2,4,411,30,"2/04","1999","F","Local","6",12580010
300,"ASH","ST","",5,2,4,411,30,"2/04","1999","F","Local","6",12580011
300,"ASHDALE","AVE","",6,3,4,997,27,"3/03","1988","O","Local","3",12581409
300,"ATLANTIC","AVE","",8,4,4,264,25,"12/02","1991","O","Local","3",12571953
300,"AUDUBON","PKWY","",8,4,5,367,30,"1/04","1999","O","Local","3",13011150
300,"AUDUBON","PKWY","",8,4,5,367,30,"1/04","1999","O","Local","3",12578978
300,"AVERY","AVE","S",7,4,5,264,36,"3/03","1996","F","CO","6",12572693
300,"BAKER","AVE","",8,4,4,600,27,"3/04","1997","F","Local","6",12577294
300,"BALL","AVE","",7,3,4,293,27,"12/02","1992","O","Local","3",12578881
300,"BALLANTYNE","RD","",10,5,5,395,31,"12/04","2004","F","Local","3",12576711
300,"BARNES","AVE","",10,5,5,367,27,"12/04","2004","O","Local","3",12571896
300,"BARRINGTON","RD","",7,3,4,748,30,"12/02","","O","Local","3",12579567
300,"BARRINGTON","RD","",7,3,4,748,30,"12/02","","O","Local","3",12579565
300,"BASIN","ST","",10,5,5,587,30,"11/04","2004","F","Local","4",12575145
300,"BEAR","ST","W",6,3,3,1555,64,"3/04","","F","MA","6",13020311
300,"BEAR","ST","W",6,3,3,1555,64,"3/04","","F","MA","6",12575064
300,"BEARD","AVE","W",5,3,2,252,28,"1/03","1996","F","Local","6",12577221
300,"BEATTIE","ST","",5,3,4,337,22,"11/02","1988","O","Local","6",12578761
300,"BEECH","ST","S",10,5,5,575,24,"1/04","2003","F","Local","6",12578160
300,"BEECHER","ST","",8,4,4,600,25,"2/04","1981","F","Local","6",12580119
300,"BELLEVUE","AVE","",5,3,4,308,30,"2/03","1983","F","CO","6",12573306
300,"BERKELEY","DR","",8,4,4,880,32,"3/03","2000","F","Local","6",13011309
300,"BERKELEY","DR","",8,4,4,880,32,"3/03","2000","F","Local","6",13011310
300,"BERKELEY","DR","",8,4,4,880,32,"3/03","2000","F","Local","6",12577531
300,"BERKELEY","DR","",8,4,4,880,32,"3/03","2000","F","Local","6",12577533
300,"BERKSHIRE","AVE","",7,3,4,405,27,"2/04","","O","Local","3",12580649
300,"BISHOP","AVE","",10,5,5,308,27,"3/04","","O","Local","3",12572075
300,"BORDEN","AVE","E",10,5,5,295,18,"12/02","2002","F","Local","6",12577297
300,"BORDEN","AVE","W",6,4,2,700,25,"1/03","","F","Local","3",12573194
300,"BOSTON","ST","",6,3,3,585,26,"3/04","1985","O","Local","3",12581214
300,"BOYDEN","ST","",7,3,4,500,27,"12/02","1993","F","Local","6",12580397
300,"BOYDEN","ST","",7,3,4,500,27,"12/02","1993","F","Local","6",12580382
300,"BOYDEN","ST","",7,3,4,500,27,"12/02","1993","F","Local","6",12580384
300,"BRADFORD","PKWY","",8,4,5,820,36,"1/03","2000","F","Local","6",12578568
300,"BRADLEY","ST","",7,4,4,295,24,"1/03","1994","O","Local","3",12573064
300,"BRATTLE","RD","",8,4,5,360,36,"3/03","2000","F","Local","6",12580464
300,"BRIGHTON","AVE","E",10,5,5,675,35,"11/04","2004","F","PA","4",12576864
300,"BRIGHTON","AVE","W",9,5,5,821,30,"3/04","2001","F","Local","6",12576796
300,"BROAD","ST","",10,5,5,358,36,"11/04","2004","F","CO","6",12577543
300,"BROADVIEW","DR","",8,4,4,763,24,"3/04","1994","O","Local","3",12571628
300,"BROADVIEW","DR","",8,4,4,763,24,"3/04","1994","O","Local","3",12571630
300,"BROOKFORD","RD","",6,3,4,440,34,"1/03","1996","F","Local","6",12578652
300,"BROOKFORD","RD","",6,3,4,440,34,"1/03","1996","F","Local","6",12578653
300,"BROOKFORD","RD","",6,3,4,469,34,"1/03","1996","F","Local","6",12578652
300,"BROOKFORD","RD","",6,3,4,469,34,"1/03","1996","F","Local","6",12578653
300,"BROOKLEA","DR","",8,4,4,176,30,"12/02","","O","Local","3",12576490
300,"BRUCE","ST","",10,5,5,1203,26,"12/04","2004","F","Local","6",12578716
300,"BUCKINGHAM","AVE","",7,3,4,895,30,"1/03","1998","O","Local","3",12577544
300,"BURDICK","AVE","",7,4,3,293,23,"2/04","","O","Local","3",12575523
300,"BURNET","AVE","",7,3,4,466,34,"2/04","1999","F","MA","6",12578019
300,"BURNET PARK","DR","",8,4,5,325,27,"3/03","2000","F","Local","6",12572706
300,"BURNS","AVE","",10,5,5,675,26,"11/02","2002","O","Local","3",12581206
300,"BURT","ST","",5,3,4,495,30,"3/04","1993","F","MA","6",12577390
300,"BUTTERNUT","ST","",6,3,3,384,42,"3/03","1985","F","MA","6",12579998
300,"CADILLAC","ST","",8,4,4,306,26,"2/04","","O","Local","3",13001410
300,"CADILLAC","ST","",8,4,4,306,26,"2/04","","O","Local","3",12580582
300,"CADWELL","ST","",8,5,4,305,NA,"3/04","","O","Local","3",12573083
300,"CADWELL","ST","",8,5,4,305,NA,"3/04","","O","Local","3",13002353
300,"CALEB","AVE","",8,4,5,205,29,"3/04","2001","O","Local","3",12580915
300,"CALTHROP","AVE","W",7,4,4,564,30,"12/02","","O","Local","3",12576728
300,"CANNON","ST","",6,3,3,291,24,"3/04","1991","F","Local","6",12576830
300,"CARBON","ST","",6,3,3,306,36,"2/04","1987","F","Local","6",12580170
300,"CARBON","ST","S",5,3,4,274,27,"2/04","","F","Local","6",12580115
300,"CARLTON","DR","",7,3,4,600,30,"1/04","","O","Local","3",12578923
300,"CARLTON","DR","",7,3,4,600,30,"1/04","","O","Local","3",12578933
300,"CARLTON","RD","",8,5,3,961,27,"3/04","2000","F","Local","6",12571848
300,"CATAWBA","ST","",6,3,4,252,42,"2/04","","F","Local","6",12575174
300,"CATHERINE","ST","",7,4,3,710,30,"12/02","","F","Local","6",12578060
300,"CATHERINE","ST","",7,4,3,710,30,"12/02","","F","Local","6",12578063
300,"CAYUGA","ST","",7,4,4,587,31,"3/04","1990","O","Local","3",12572808
300,"CHARMOUTH","DR","",9,5,5,323,27,"9/01","1999","O","Local","3",12572027
300,"CHEMUNG","ST","",10,5,5,662,36,"12/02","2002","F","Local","6",12572804
300,"CHEMUNG","ST","",10,5,5,662,36,"12/02","2002","F","Local","6",12572801
300,"CHERRY","ST","",NA,NA,NA,601,34,"","","F","Local","",12578196
300,"CHURCHILL","AVE","",10,5,5,380,24,"11/03","2003","O","Local","3",12576745
300,"CLAIRMONTE","AVE","",8,4,5,860,28,"2/03","2000","F","Local","6",12572981
300,"CLARENCE","AVE","",6,3,3,195,27,"12/02","","O","Local","3",12576633
300,"CLARENDON","ST","",8,4,5,350,24,"1/04","2001","F","Local","6",12577617
300,"CLEVELAND","AVE","",6,3,3,461,27,"2/04","","F","Local","6",12580283
300,"CLINTON","ST","N",8,4,5,342,NA,"2/04","2001","F","MA","6",12573903
300,"CLINTON","ST","S",6,3,4,260,50,"2/04","2001","F","MA","6",12573749
300,"COLDBROOK","DR","",8,4,5,345,18,"12/02","2000","O","Local","3",12576531
300,"COLERIDGE","AVE","",8,4,5,1368,25,"3/03","1996","F","Local","6",12572705
300,"COLLINGWOOD","AVE","N",6,3,4,1151,28,"3/03","","O","Local","3",12581410
300,"COLLINGWOOD","AVE","S",7,3,4,813,24,"5/01","","O","Local","3",12580975
300,"COLUMBUS","AVE","",10,5,5,411,36,"12/02","2002","F","Local","6",12578212
300,"COLVIN","ST","E",6,3,4,416,30,"1/04","","F","MA","6",12577286
300,"COLVIN","ST","E",6,3,4,416,30,"1/04","","F","MA","6",13002102
300,"COLVIN","ST","E",6,3,4,416,30,"1/04","","F","MA","6",12577285
300,"COLVIN","ST","W",10,5,5,498,25,"11/04","2004","F","MA","6",12576826
300,"COMSTOCK","AVE","",7,3,4,591,30,"3/03","1998","F","MA","6",12578121
300,"COOLIDGE","AVE","",5,3,3,585,NA,"3/04","1983","F","Local","6",12573156
300,"COUGHLIN","AVE","",7,4,3,288,27,"3/03","","O","Local","3",12581101
300,"COURT","ST","",10,5,5,500,34,"11/04","1989","F","MA","6",12575281
300,"COURT","ST","",10,5,5,500,34,"11/04","1989","F","MA","6",12575280
